
# Surface 0 of 1 surfaces

# Curve title: "'surface.dat'"

# Contour 0, label:        2
-1.81818 -1.79374  0 
-1.76949 -1.81818  0 
-1.73737 -1.83259  0 
-1.65657 -1.86702  0 
-1.57842 -1.89899  0 
-1.57576 -1.89999  0 
-1.49495 -1.92868  0 
-1.41414 -1.95641  0 
-1.34373 -1.9798  0 
-1.33333 -1.98308  0 
-1.25253 -2.00723  0 
-1.17172 -2.0309  0 
-1.09091 -2.05422  0 
-1.06752 -2.06061  0 
-1.0101 -2.07625  0 
-0.929293 -2.09775  0 
-0.848485 -2.11921  0 
-0.767677 -2.14072  0 
-0.76482 -2.14141  0 
-0.686869 -2.16156  0 
-0.606061 -2.18264  0 
-0.525253 -2.20403  0 
-0.455898 -2.22222  0 
-0.444444 -2.22577  0 
-0.363636 -2.24809  0 
-0.282828 -2.2713  0 
-0.20202 -2.29578  0 
-0.170512 -2.30303  0 
-0.121212 -2.32598  0 
-0.0494495 -2.38384  0 
-0.0466063 -2.46465  0 
-0.0526168 -2.54545  0 
-0.0613214 -2.62626  0 
-0.0717508 -2.70707  0 
-0.0838174 -2.78788  0 
-0.0977386 -2.86869  0 
-0.11392 -2.94949  0 
-0.121212 -2.97947  0 
-0.131467 -3.0303  0 
-0.151187 -3.11111  0 
-0.174769 -3.19192  0 
-0.20202 -3.2692  0 
-0.203125 -3.27273  0 
-0.233588 -3.35354  0 
-0.270541 -3.43434  0 
-0.282828 -3.45699  0 
-0.311765 -3.51515  0 
-0.359751 -3.59596  0 
-0.363636 -3.60166  0 
-0.411397 -3.67677  0 
-0.444444 -3.72198  0 
-0.469104 -3.75758  0 
-0.525253 -3.83005  0 
-0.531471 -3.83838  0 
-0.596689 -3.91919  0 
-0.606061 -3.93013  0 
-0.664552 -4  0 

# Contour 18, label: 
 1.0101 -3.30262  0 
 0.981445 -3.35354  0 
 0.929293 -3.4294  0 
 0.926014 -3.43434  0 
 0.865049 -3.51515  0 
 0.848485 -3.53598  0 
 0.803438 -3.59596  0 
 0.767677 -3.64434  0 
 0.74502 -3.67677  0 
 0.692312 -3.75758  0 
 0.686869 -3.76651  0 
 0.645448 -3.83838  0 
 0.60683 -3.91919  0 
 0.606061 -3.92101  0 
 0.574023 -4  0 

# Contour 19, label: 
 4 -0.510644  0 
 3.97995 -0.525253  0 
 3.91919 -0.563946  0 
 3.84682 -0.606061  0 
 3.83838 -0.610358  0 
 3.75758 -0.648875  0 
 3.67677 -0.681743  0 
 3.66299 -0.686869  0 
 3.59596 -0.708679  0 
 3.51515 -0.731244  0 
 3.43434 -0.750347  0 
 3.35354 -0.766588  0 
 3.34763 -0.767677  0 
 3.27273 -0.780051  0 
 3.19192 -0.791608  0 
 3.11111 -0.801636  0 
 3.0303 -0.810413  0 
 2.94949 -0.818167  0 
 2.86869 -0.825087  0 
 2.78788 -0.831326  0 
 2.70707 -0.837017  0 
 2.62626 -0.842267  0 
 2.54545 -0.847172  0 
 2.52309 -0.848485  0 
 2.46465 -0.851788  0 
 2.38384 -0.856213  0 
 2.30303 -0.860519  0 
 2.22222 -0.864764  0 
 2.14141 -0.868999  0 
 2.06061 -0.873275  0 
 1.9798 -0.877639  0 
 1.89899 -0.882142  0 
 1.81818 -0.886833  0 
 1.73737 -0.891766  0 
 1.65657 -0.896998  0 
 1.57576 -0.902593  0 
 1.49495 -0.908621  0 
 1.41414 -0.915165  0 
 1.33333 -0.92232  0 
 1.26158 -0.929293  0 
 1.25253 -0.930227  0 
 1.17172 -0.939251  0 
 1.09091 -0.949357  0 
 1.0101 -0.960758  0 
 0.929293 -0.973725  0 
 0.848485 -0.988601  0 
 0.767677 -1.00583  0 
 0.749602 -1.0101  0 
 0.686869 -1.02699  0 
 0.606061 -1.05241  0 
 0.525253 -1.08303  0 
 0.506832 -1.09091  0 
 0.444444 -1.12303  0 
 0.36654 -1.17172  0 
 0.363636 -1.17398  0 
 0.282828 -1.24552  0 
 0.275869 -1.25253  0 
 0.212902 -1.33333  0 
 0.20202 -1.3516  0 
 0.16677 -1.41414  0 
 0.13193 -1.49495  0 
 0.121212 -1.52668  0 
 0.10443 -1.57576  0 
 0.0821923 -1.65657  0 
 0.0640114 -1.73737  0 
 0.0488818 -1.81818  0 
 0.040404 -1.87358  0 
 0.0358036 -1.89899  0 
 0.0238843 -1.9798  0 
 0.0133436 -2.06061  0 
 0.00411821 -2.14141  0 
-0.00309034 -2.22222  0 
-0.00146071 -2.30303  0 
 0.040404 -2.33763  0 
 0.121212 -2.37777  0 
 0.131952 -2.38384  0 
 0.20202 -2.40805  0 
 0.282828 -2.43868  0 
 0.345628 -2.46465  0 
 0.363636 -2.47073  0 
 0.444444 -2.5045  0 
 0.525253 -2.54074  0 
 0.534365 -2.54545  0 
 0.606061 -2.58076  0 
 0.686869 -2.62416  0 
 0.690344 -2.62626  0 
 0.767677 -2.67461  0 
 0.814849 -2.70707  0 
 0.848485 -2.73258  0 
 0.914045 -2.78788  0 
 0.929293 -2.80329  0 
 0.987576 -2.86869  0 
 1.0101 -2.90308  0 
